0,1,2,3,4,5,6,7,8,9
3,1082348,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF SCIENCE (NATURAL RESOURCES MANAGEMENT),15.864,17.043,"BIO(231)/AGR(4
43):C+",CHE(233):C,"MAT
A(121)/PHY(232)
/GEO(312):C",
4,1105348,CHUKA UNIVERSITY,BACHELOR OF SCIENCE (NATURAL RESOURCES MANAGEMENT),15.864,17.043,"BIO(231)/AGR(4
43):C+",CHE(233):C,"MAT
A(121)/PHY(232)
/GEO(312):C",
5,1087348,KISII UNIVERSITY,BACHELOR OF SCIENCE IN NATURAL RESOURCE MANAGEMENT,15.864,17.043,"BIO(231)/AGR(4
43):C+",CHE(233):C,"MAT
A(121)/PHY(232)
/GEO(312):C",
6,1570348,TURKANA UNIVERSITY COLLEGE,BACHELOR OF SCIENCE IN NATURAL RESOURCE MANAGEMENT,15.864,17.043,"BIO(231)/AGR(4
43):C+",CHE(233):C,"MAT
A(121)/PHY(232)
/GEO(312):C",
1,1105388,CHUKA UNIVERSITY,BACHELOR OF SCIENCE (APPLIED COMPUTER SCIENCE),25.991,26.345,MAT A(121):C+,PHY(232):C+,"ENG(101)/KIS(10
2):C",
2,1057388,EGERTON UNIVERSITY,BACHELOR OF SCIENCE IN APPLIED COMPUTER SCIENCE,24.666,24.203,MAT A(121):C+,PHY(232):C+,"ENG(101)/KIS(10
2):C",
3,1087388,KISII UNIVERSITY,BACHELOR OF SCIENCE IN APPLIED COMPUTER SCIENCE,27.312,28.435,MAT A(121):C+,PHY(232):C+,"ENG(101)/KIS(10
2):C",
4,1162388,DAYSTAR UNIVERSITY,BACHELOR OF SCIENCE IN APPLIED COMPUTER SCIENCE,18.814,18.638,MAT A(121):C+,PHY(232):C+,"ENG(101)/KIS(10
2):C",
5,1103388,KCA UNIVERSITY,BACHELOR OF SCIENCE IN APPLIED COMPUTING,18.814,18.638,MAT A(121):C+,PHY(232):C+,"ENG(101)/KIS(10
2):C",
1,1079423,KIRINYAGA UNIVERSITY,BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT),15.864,17.043,BIO(231):C,CHE(233):C,"MAT
A(121)/PHY(232)
:C","ENG(101)/KIS(10
2):C"
2,1082423,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT),26.463,24.088,BIO(231):C,CHE(233):C,"MAT
A(121)/PHY(232)
:C","ENG(101)/KIS(10
2):C"
3,1240423,MERU UNIVERSITY OF SCIENCE AND TECHNOLOGY,BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT),15.864,24.213,BIO(231):C,CHE(233):C,"MAT
A(121)/PHY(232)
:C","ENG(101)/KIS(10
2):C"
4,1053423,JARAMOGI OGINGA ODINGA UNIVERSITY OF SCIENCE AND TECHNOLO,BGAYCHELOR OF SCIENCE (COMMUNITY HEALTH AND DEVELOPMENT),15.864,17.043,BIO(231):C,CHE(233):C,"MAT
A(121)/PHY(232)
:C","ENG(101)/KIS(10
2):C"
5,1063423,TECHNICAL UNIVERSITY OF MOMBASA,BACHELOR OF SCIENCE IN COMMUNITY HEALTH,24.706,17.043,BIO(231):C,CHE(233):C,"MAT
A(121)/PHY(232)
:C","ENG(101)/KIS(10
2):C"
6,1077423,KENYA METHODIST UNIVERSITY,BACHELOR OF SCIENCE IN COMMUNITY HEALTH,15.864,17.043,BIO(231):C,CHE(233):C,"MAT
A(121)/PHY(232)
:C","ENG(101)/KIS(10
2):C"
7,1111423,KENYATTA UNIVERSITY,BACHELOR OF SCIENCE IN COMMUNITY HEALTH,29.458,29.513,BIO(231):C,CHE(233):C,"MAT
A(121)/PHY(232)
:C","ENG(101)/KIS(10
2):C"
8,1192423,GREAT LAKES UNIVERSITY OF KISUMU,BACHELOR OF SCIENCE IN COMMUNITY HEALTH,15.864,17.043,BIO(231):C,CHE(233):C,"MAT
A(121)/PHY(232)
:C","ENG(101)/KIS(10
2):C"
9,1246423,MURANG'A UNIVERSITY OF TECHNOLOGY,BACHELOR OF SCIENCE IN COMMUNITY HEALTH,24.02,17.043,BIO(231):C,CHE(233):C,"MAT
A(121)/PHY(232)
:C","ENG(101)/KIS(10
2):C"
10,1087423,KISII UNIVERSITY,BACHELOR OF SCIENCE IN COMMUNITY HEALTH AND DEVELOPMENT,24.064,25.528,BIO(231):C,CHE(233):C,"MAT
A(121)/PHY(232)
:C","ENG(101)/KIS(10
2):C"
11,1093423,UNIVERSITY OF EMBU,BACHELOR OF SCIENCE IN COMMUNITY HEALTH AND DEVELOPMENT,25.523,25.02,BIO(231):C,CHE(233):C,"MAT
A(121)/PHY(232)
:C","ENG(101)/KIS(10
2):C"
12,1249423,JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,BACHELOR OF SCIENCE IN COMMUNITY HEALTH AND DEVELOPMENT,24.867,25.776,BIO(231):C,CHE(233):C,"MAT
A(121)/PHY(232)
:C","ENG(101)/KIS(10
2):C"
13,1279423,MOUNT KENYA UNIVERSITY,BACHELOR OF SCIENCE IN COMMUNITY HEALTH AND DEVELOPMENT,15.864,17.043,BIO(231):C,CHE(233):C,"MAT
A(121)/PHY(232)
:C","ENG(101)/KIS(10
2):C"
14,1480423,CATHOLIC UNIVERSITY OF EASTERN AFRICA,BACHELOR OF SCIENCE IN COMMUNITY HEALTH AND DEVELOPMENT,-,17.043,BIO(231):C,CHE(233):C,"MAT
A(121)/PHY(232)
:C","ENG(101)/KIS(10
2):C"
15,1570423,TURKANA UNIVERSITY COLLEGE,BACHELOR OF SCIENCE IN COMMUNITY HEALTH AND DEVELOPMENT,15.864,17.043,BIO(231):C,CHE(233):C,"MAT
A(121)/PHY(232)
:C","ENG(101)/KIS(10
2):C"
16,4275423,AMREF INTERNATIONAL UNIVERSITY,BACHELOR OF SCIENCE IN COMMUNITY HEALTH PRACTICE,15.864,17.043,BIO(231):C,CHE(233):C,"MAT
A(121)/PHY(232)
:C","ENG(101)/KIS(10
2):C"
1,1117446,PWANI UNIVERSITY,BACHELOR OF ARTS IN THEOLOGY,20.93,19.67,"CRE(313)/IRE(31
4)/HRE(315):C+","ENG(101)/KIS(10
2):C",,
2,1181446,"UNIVERSITY OF EASTERN AFRICA, BARATON",BACHELOR OF ARTS IN THEOLOGY,20.93,19.67,"CRE(313)/IRE(31
4)/HRE(315):C+","ENG(101)/KIS(10
2):C",,
3,1061446,KABARAK UNIVERSITY,BACHELOR OF THEOLOGY,20.93,19.67,"CRE(313)/IRE(31
4)/HRE(315):C+","ENG(101)/KIS(10
2):C",,
4,1077446,KENYA METHODIST UNIVERSITY,BACHELOR OF THEOLOGY,20.93,19.67,"CRE(313)/IRE(31
4)/HRE(315):C+","ENG(101)/KIS(10
2):C",,
5,1119446,AFRICA INTERNATIONAL UNIVERSITY,BACHELOR OF THEOLOGY,-,-,"CRE(313)/IRE(31
4)/HRE(315):C+","ENG(101)/KIS(10
2):C",,
6,1196446,PRESBYTERIAN UNIVERSITY OF EAST AFRICA,BACHELOR OF THEOLOGY,20.93,19.67,"CRE(313)/IRE(31
4)/HRE(315):C+","ENG(101)/KIS(10
2):C",,
7,1225446,INTERNATIONAL LEADERSHIP UNIVERSITY,BACHELOR OF THEOLOGY,20.93,19.67,"CRE(313)/IRE(31
4)/HRE(315):C+","ENG(101)/KIS(10
2):C",,
8,1169446,KENYA HIGHLANDS EVANGELICAL UNIVERSITY,BACHELOR OF ARTS IN PASTORAL THEOLOGY,20.93,19.67,"CRE(313)/IRE(31
4)/HRE(315):C+","ENG(101)/KIS(10
2):C",,
9,1192446,GREAT LAKES UNIVERSITY OF KISUMU,BACHELOR OF ARTS IN PASTORAL THEOLOGY,20.93,19.67,"CRE(313)/IRE(31
4)/HRE(315):C+","ENG(101)/KIS(10
2):C",,
10,1107446,ST PAULS UNIVERSITY,BACHELOR OF DIVINITY,20.93,19.67,"CRE(313)/IRE(31
4)/HRE(315):C+","ENG(101)/KIS(10
2):C",,
11,1090446,SCOTT CHRISTIAN UNIVERSITY,BACHELOR OF THEOLOGY IN PASTORAL STUDIES,20.93,19.67,"CRE(313)/IRE(31
4)/HRE(315):C+","ENG(101)/KIS(10
2):C",,
1,1082465,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF SCIENCE (PHYSIOTHERAPY),32.168,35.876,BIO(231):C+,CHE(233):C+,"MAT
A(121)/PHY(232)
:C+","ENG(101)/KIS(10
2):C+"
2,1192465,GREAT LAKES UNIVERSITY OF KISUMU,BACHELOR OF SCIENCE (PHYSIOTHERAPY),15.864,-,BIO(231):C+,CHE(233):C+,"MAT
A(121)/PHY(232)
:C+","ENG(101)/KIS(10
2):C+"
3,1249465,JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,BACHELOR OF SCIENCE (PHYSIOTHERAPY),38.224,38.116,BIO(231):C+,CHE(233):C+,"MAT
A(121)/PHY(232)
:C+","ENG(101)/KIS(10
2):C+"
4,4275465,AMREF INTERNATIONAL UNIVERSITY,BACHELOR OF SCIENCE (PHYSIOTHERAPY),26.188,31.865,BIO(231):C+,CHE(233):C+,"MAT
A(121)/PHY(232)
:C+","ENG(101)/KIS(10
2):C+"
1,1053511,JARAMOGI OGINGA ODINGA UNIVERSITY OF SCIENCE AND TECHNOLO,BGAYCHELOR OF SCIENCE (COMPUTER SECURITY AND FORENSICS),18.814,18.638,MAT A(121):C+,PHY(232):C+,"ENG(101)/KIS(10
2):C",
2,1061511,KABARAK UNIVERSITY,BACHELOR OF SCIENCE IN COMPUTER SECURITY AND FORENSICS,18.814,18.638,MAT A(121):C+,PHY(232):C+,"ENG(101)/KIS(10
2):C",
3,1082511,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF SCIENCE IN COMPUTER SECURITY AND FORENSICS,-,-,MAT A(121):C+,PHY(232):C+,"ENG(101)/KIS(10
2):C",
4,1240511,MERU UNIVERSITY OF SCIENCE AND TECHNOLOGY,BACHELOR OF SCIENCE IN COMPUTER SECURITY AND FORENSICS,18.814,18.638,MAT A(121):C+,PHY(232):C+,"ENG(101)/KIS(10
2):C",
5,1246511,MURANG'A UNIVERSITY OF TECHNOLOGY,BACHELOR OF SCIENCE IN COMPUTER SECURITY AND FORENSICS,-,-,MAT A(121):C+,PHY(232):C+,"ENG(101)/KIS(10
2):C",
6,1103511,KCA UNIVERSITY,BACHELOR OF SCIENCE IN INFORMATION SECURITY AND FORENSICS,18.814,18.638,MAT A(121):C+,PHY(232):C+,"ENG(101)/KIS(10
2):C",
7,1170511,MACHAKOS UNIVERSITY,BACHELOR OF SCIENCE (CLOUD COMPUTING AND INFORMATION SECURITY),25.586,18.638,MAT A(121):C+,PHY(232):C+,"ENG(101)/KIS(10
2):C",
8,5145511,OPEN UNIVERSITY OF KENYA,BACHELOR OF SCIENCE IN CYBER SECURITY AND DIGITAL FORENSICS,18.814,-,MAT A(121):C+,PHY(232):C+,"ENG(101)/KIS(10
2):C",
9,1093511,UNIVERSITY OF EMBU,BACHELOR OF SCIENCE IN CYBER SECURITY,-,-,MAT A(121):C+,PHY(232):C+,"ENG(101)/KIS(10
2):C",
1,1079540,KIRINYAGA UNIVERSITY,BACHELOR OF ECONOMICS & FINANCE,18.831,19.914,MAT A(121):C+,"ENG(101)/KIS(10
2):C",,
2,1111540,KENYATTA UNIVERSITY,BACHELOR OF ECONOMICS & FINANCE,32.698,28.926,MAT A(121):C+,"ENG(101)/KIS(10
2):C",,
3,1061540,KABARAK UNIVERSITY,BACHELOR OF ECONOMICS AND FINANCE,18.831,19.914,MAT A(121):C+,"ENG(101)/KIS(10
2):C",,
4,1093540,UNIVERSITY OF EMBU,BACHELOR OF ECONOMICS AND FINANCE,18.831,19.914,MAT A(121):C+,"ENG(101)/KIS(10
2):C",,
5,1170540,MACHAKOS UNIVERSITY,BACHELOR OF ECONOMICS AND FINANCE,18.831,19.914,MAT A(121):C+,"ENG(101)/KIS(10
2):C",,
6,1279540,MOUNT KENYA UNIVERSITY,BACHELOR OF ECONOMICS AND FINANCE,18.831,19.914,MAT A(121):C+,"ENG(101)/KIS(10
2):C",,
7,1480540,CATHOLIC UNIVERSITY OF EASTERN AFRICA,BACHELOR OF ECONOMICS AND FINANCE,18.831,19.914,MAT A(121):C+,"ENG(101)/KIS(10
2):C",,
8,1580540,KENYATTA UNIVERSITY - MAMA NGINA UNIVERSITY COLLEGE,BACHELOR OF ECONOMICS AND FINANCE,18.831,19.914,MAT A(121):C+,"ENG(101)/KIS(10
2):C",,
9,1080540,CO-OPERATIVE UNIVERSITY OF KENYA,BACHELOR OF SCIENCE IN BANKING AND FINANCE,22.748,19.914,MAT A(121):C+,"ENG(101)/KIS(10
2):C",,
10,1249540,JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,BACHELOR OF SCIENCE IN BANKING AND FINANCE,28.368,23.112,MAT A(121):C+,"ENG(101)/KIS(10
2):C",,
11,1515540,TOM MBOYA UNIVERSITY,"BACHELOR OF ECONOMICS AND FINANCE, WITH IT",-,-,MAT A(121):C+,"ENG(101)/KIS(10
2):C",,
1,1057560,EGERTON UNIVERSITY,BACHELOR OF SCIENCE CLINICAL MEDICINE,42.215,41.983,BIO(231):C+,CHE(233):C+,"MAT
A(121)/PHY(232)
:C+","ENG(101)/KIS(10
2):C+"
2,1061560,KABARAK UNIVERSITY,BACHELOR OF SCIENCE CLINICAL MEDICINE,39.709,38.094,BIO(231):C+,CHE(233):C+,"MAT
A(121)/PHY(232)
:C+","ENG(101)/KIS(10
2):C+"
3,1116560,UZIMA UNIVERSITY,BACHELOR OF SCIENCE CLINICAL MEDICINE,34.695,29.017,BIO(231):C+,CHE(233):C+,"MAT
A(121)/PHY(232)
:C+","ENG(101)/KIS(10
2):C+"
4,1118560,UNIVERSITY OF KABIANGA,BACHELOR OF SCIENCE CLINICAL MEDICINE,41.014,41.019,BIO(231):C+,CHE(233):C+,"MAT
A(121)/PHY(232)
:C+","ENG(101)/KIS(10
2):C+"
5,1249560,JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,BACHELOR OF SCIENCE CLINICAL MEDICINE,42.847,42.365,BIO(231):C+,CHE(233):C+,"MAT
A(121)/PHY(232)
:C+","ENG(101)/KIS(10
2):C+"
6,1079560,KIRINYAGA UNIVERSITY,BACHELOR OF SCIENCE IN CLINICAL MEDICINE AND COMMUNITY HEALTH,39.915,39.828,BIO(231):C+,CHE(233):C+,"MAT
A(121)/PHY(232)
:C+","ENG(101)/KIS(10
2):C+"
7,1082560,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF SCIENCE IN CLINICAL MEDICINE AND COMMUNITY HEALTH,42.231,42.023,BIO(231):C+,CHE(233):C+,"MAT
A(121)/PHY(232)
:C+","ENG(101)/KIS(10
2):C+"
8,1087560,KISII UNIVERSITY,BACHELOR OF SCIENCE IN CLINICAL MEDICINE AND COMMUNITY HEALTH,41.573,41.571,BIO(231):C+,CHE(233):C+,"MAT
A(121)/PHY(232)
:C+","ENG(101)/KIS(10
2):C+"
9,1240560,MERU UNIVERSITY OF SCIENCE AND TECHNOLOGY,BACHELOR OF SCIENCE IN CLINICAL MEDICINE AND COMMUNITY HEALTH,39.885,40.824,BIO(231):C+,CHE(233):C+,"MAT
A(121)/PHY(232)
:C+","ENG(101)/KIS(10
2):C+"
10,1279591,MOUNT KENYA UNIVERSITY,BACHELOR OF SCIENCE IN CLINICAL MEDICINE AND COMMUNITY HEALTH,41.517,39.558,BIO(231):C+,CHE(233):C+,"MAT
A(121)/PHY(232)
:C+","ENG(101)/KIS(10
2):C+"
11,1470560,KAIMOSI FRIENDS UNIVERSITY,BACHELOR OF SCIENCE IN CLINICAL MEDICINE AND COMMUNITY HEALTH,39.734,39.476,BIO(231):C+,CHE(233):C+,"MAT
A(121)/PHY(232)
:C+","ENG(101)/KIS(10
2):C+"
12,1244560,KARATINA UNIVERSITY,BACHELOR OF SCIENCE IN CLINICAL MEDICINE,39.734,-,BIO(231):C+,CHE(233):C+,"MAT
A(121)/PHY(232)
:C+","ENG(101)/KIS(10
2):C+"
13,1192560,GREAT LAKES UNIVERSITY OF KISUMU,BACHELOR OF SCIENCE CLINICAL MEDICINE AND COMMUNITY HEALTH,34.408,29.194,BIO(231):C+,CHE(233):C+,"MAT
A(121)/PHY(232)
:C+","ENG(101)/KIS(10
2):C+"
1,1082588,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,"BACHELOR OF SCIENCE (MATHEMATICS & ECONOMICS, WITH IT",18.831,19.914,MAT A(121):C+,"ENG(101)/KIS(10
2):C",,
2,1229588,MASENO UNIVERSITY,"BACHELOR OF SCIENCE (MATHEMATICS & ECONOMICS, WITH IT",18.831,19.914,MAT A(121):C+,"ENG(101)/KIS(10
2):C",,
3,1470588,KAIMOSI FRIENDS UNIVERSITY,"BACHELOR OF SCIENCE (MATHEMATICS & ECONOMICS, WITH IT",18.831,19.914,MAT A(121):C+,"ENG(101)/KIS(10
2):C",,
4,1515588,TOM MBOYA UNIVERSITY,"BACHELOR OF SCIENCE (MATHEMATICS & ECONOMICS, WITH IT",18.831,19.914,MAT A(121):C+,"ENG(101)/KIS(10
2):C",,
5,1246588,MURANG'A UNIVERSITY OF TECHNOLOGY,BACHELOR OF SCIENCE (MATHEMATICS AND ECONOMICS),18.831,19.914,MAT A(121):C+,"ENG(101)/KIS(10
2):C",,
6,1061588,KABARAK UNIVERSITY,BACHELOR OF SCIENCE IN ECONOMICS AND MATHEMATICS,18.831,19.914,MAT A(121):C+,"ENG(101)/KIS(10
2):C",,
7,1105588,CHUKA UNIVERSITY,BACHELOR OF ARTS IN MATHEMATICS AND ECONOMICS,18.831,19.914,MAT A(121):C+,"ENG(101)/KIS(10
2):C",,
#,PROG CODE,INSTITUTION NAME,PROGRAMME NAME,CUTOFF - 2024,CUTOFF - 2023,SUBJECT 1,SUBJECT 2,SUBJECT 3,SUBJECT 4
3,1253594,MOI UNIVERSITY,BACHELOR OF SCIENCE (AGRICULTURAL BIOTECHNOLOGY),15.864,17.043,"BIO(231)/AGR(4
43):C+",CHE(233):C,"MAT
A(121)/PHY(232)
/GEO(312):C",
4,1108594,KIBABII UNIVERSITY,BACHELOR OF SCIENCE (AGRICULTURE & BIOTECHNOLOGY),15.864,17.043,"BIO(231)/AGR(4
43):C+",CHE(233):C,"MAT
A(121)/PHY(232)
/GEO(312):C",
5,1082594,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF SCIENCE (AGRICULTURE AND BIOTECHNOLOGY),15.864,17.043,"BIO(231)/AGR(4
43):C+",CHE(233):C,"MAT
A(121)/PHY(232)
/GEO(312):C",
6,1165594,MAASAI MARA UNIVERSITY,BACHELOR OF SCIENCE (AGRICULTURE BIOTECHNOLOGY),-,-,"BIO(231)/AGR(4
43):C+",CHE(233):C,"MAT
A(121)/PHY(232)
/GEO(312):C",
1,1229646,MASENO UNIVERSITY,"BACHELOR OF ARTS (ECONOMICS, WITH IT)",18.831,19.914,MAT A(121):C+,"ENG(101)/KIS(10
2):C",,
2,1515646,TOM MBOYA UNIVERSITY,"BACHELOR OF ARTS (ECONOMICS, WITH IT)",18.831,19.914,MAT A(121):C+,"ENG(101)/KIS(10
2):C",,
3,1073646,RONGO UNIVERSITY,BACHELOR OF ARTS (ECONOMICS),18.831,19.914,MAT A(121):C+,"ENG(101)/KIS(10
2):C",,
4,1114646,UNIVERSITY OF ELDORET,BACHELOR OF ARTS (ECONOMICS),18.831,19.914,MAT A(121):C+,"ENG(101)/KIS(10
2):C",,
5,1117646,PWANI UNIVERSITY,BACHELOR OF ARTS (ECONOMICS),18.831,19.914,MAT A(121):C+,"ENG(101)/KIS(10
2):C",,
6,1118646,UNIVERSITY OF KABIANGA,BACHELOR OF ARTS (ECONOMICS),18.831,19.914,MAT A(121):C+,"ENG(101)/KIS(10
2):C",,
7,1253646,MOI UNIVERSITY,BACHELOR OF ARTS (ECONOMICS),18.831,19.914,MAT A(121):C+,"ENG(101)/KIS(10
2):C",,
8,1600646,ALUPE UNIVERSITY,BACHELOR OF ARTS (ECONOMICS),18.831,19.914,MAT A(121):C+,"ENG(101)/KIS(10
2):C",,
9,1700646,BOMET UNIVERSITY COLLEGE,BACHELOR OF ARTS (ECONOMICS),18.831,19.914,MAT A(121):C+,"ENG(101)/KIS(10
2):C",,
10,1096646,GARISSA UNIVERSITY,BACHELOR OF ARTS IN ECONOMICS,18.831,19.914,MAT A(121):C+,"ENG(101)/KIS(10
2):C",,
11,1162146,DAYSTAR UNIVERSITY,BACHELOR OF ARTS IN ECONOMICS,18.831,19.914,MAT A(121):C+,"ENG(101)/KIS(10
2):C",,
12,1480146,CATHOLIC UNIVERSITY OF EASTERN AFRICA,BACHELOR OF ARTS IN ECONOMICS,18.831,19.914,MAT A(121):C+,"ENG(101)/KIS(10
2):C",,
13,1103646,KCA UNIVERSITY,BACHELOR OF ARTS IN ECONOMICS AND BUSINESS STUDIES,18.831,19.914,MAT A(121):C+,"ENG(101)/KIS(10
2):C",,
#,PROG CODE,INSTITUTION NAME,PROGRAMME NAME,CUTOFF - 2024,CUTOFF - 2023,SUBJECT 1,SUBJECT 2,SUBJECT 3,SUBJECT 4
7,1279657,MOUNT KENYA UNIVERSITY,BACHELOR OF SCIENCE IN HEALTH SYSTEMS MANAGEMENT,15.864,17.043,BIO(231):C,CHE(233):C,"MAT
A(121)/PHY(232)
:C","ENG(101)/KIS(10
2):C"
8,1425657,ZETECH UNIVERSITY,BACHELOR OF SCIENCE IN HEALTH SYSTEMS MANAGEMENT,15.864,17.043,BIO(231):C,CHE(233):C,"MAT
A(121)/PHY(232)
:C","ENG(101)/KIS(10
2):C"
9,1107657,ST PAULS UNIVERSITY,BACHELOR OF SCIENCE IN HEALTH SYSTEMS MANAGEMENT AND ECONOMICS,15.864,17.043,BIO(231):C,CHE(233):C,"MAT
A(121)/PHY(232)
:C","ENG(101)/KIS(10
2):C"
10,4275657,AMREF INTERNATIONAL UNIVERSITY,BACHELOR OF SCIENCE IN HEALTH SYSTEMS MANAGEMENT AND DEVELOPMENT,15.864,17.043,BIO(231):C,CHE(233):C,"MAT
A(121)/PHY(232)
:C","ENG(101)/KIS(10
2):C"
#,PROG CODE,INSTITUTION NAME,PROGRAMME NAME,CUTOFF - 2024,CUTOFF - 2023,SUBJECT 1,SUBJECT 2,SUBJECT 3,SUBJECT 4
4,1057680,EGERTON UNIVERSITY,BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT EDUCATION),23.201,22.358,"HAG(311)/GEO(
312)/CRE(313)/I
RE(314)/HRE(31
5)/SEE(316)/EN
G(101)/KIS(102)/
MAT
A(121)/MAT
B(122)/HSC(441)
/ARD(442)/CMP(
451)/FRE(501)/G
ER(502)/ARB(50
3)/KSL(504)/MU
C(511)/ACC(561)
/COM(562)/BST(
565):C+","HAG(311)/GEO(
312)/CRE(313)/I
RE(314)/HRE(31
5)/SEE(316)/EN
G(101)/KIS(102)/
MAT
A(121)/MAT
B(122)/HSC(441)
/ARD(442)/CMP(
451)/FRE(501)/G
ER(502)/ARB(50
3)/KSL(504)/MU
C(511)/ACC(561)
/COM(562)/BST(
565):C+",,
5,1090680,SCOTT CHRISTIAN UNIVERSITY,BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT EDUCATION),21.858,22.358,"HAG(311)/GEO(
312)/CRE(313)/I
RE(314)/HRE(31
5)/SEE(316)/EN
G(101)/KIS(102)/
MAT
A(121)/MAT
B(122)/HSC(441)
/ARD(442)/CMP(
451)/FRE(501)/G
ER(502)/ARB(50
3)/KSL(504)/MU
C(511)/ACC(561)
/COM(562)/BST(
565):C+","HAG(311)/GEO(
312)/CRE(313)/I
RE(314)/HRE(31
5)/SEE(316)/EN
G(101)/KIS(102)/
MAT
A(121)/MAT
B(122)/HSC(441)
/ARD(442)/CMP(
451)/FRE(501)/G
ER(502)/ARB(50
3)/KSL(504)/MU
C(511)/ACC(561)
/COM(562)/BST(
565):C+",,
6,1105680,CHUKA UNIVERSITY,BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT EDUCATION),24.041,22.358,"HAG(311)/GEO(
312)/CRE(313)/I
RE(314)/HRE(31
5)/SEE(316)/EN
G(101)/KIS(102)/
MAT
A(121)/MAT
B(122)/HSC(441)
/ARD(442)/CMP(
451)/FRE(501)/G
ER(502)/ARB(50
3)/KSL(504)/MU
C(511)/ACC(561)
/COM(562)/BST(
565):C+","HAG(311)/GEO(
312)/CRE(313)/I
RE(314)/HRE(31
5)/SEE(316)/EN
G(101)/KIS(102)/
MAT
A(121)/MAT
B(122)/HSC(441)
/ARD(442)/CMP(
451)/FRE(501)/G
ER(502)/ARB(50
3)/KSL(504)/MU
C(511)/ACC(561)
/COM(562)/BST(
565):C+",,
7,1107680,ST PAULS UNIVERSITY,BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT EDUCATION),21.858,22.358,"HAG(311)/GEO(
312)/CRE(313)/I
RE(314)/HRE(31
5)/SEE(316)/EN
G(101)/KIS(102)/
MAT
A(121)/MAT
B(122)/HSC(441)
/ARD(442)/CMP(
451)/FRE(501)/G
ER(502)/ARB(50
3)/KSL(504)/MU
C(511)/ACC(561)
/COM(562)/BST(
565):C+","HAG(311)/GEO(
312)/CRE(313)/I
RE(314)/HRE(31
5)/SEE(316)/EN
G(101)/KIS(102)/
MAT
A(121)/MAT
B(122)/HSC(441)
/ARD(442)/CMP(
451)/FRE(501)/G
ER(502)/ARB(50
3)/KSL(504)/MU
C(511)/ACC(561)
/COM(562)/BST(
565):C+",,
8,1165680,MAASAI MARA UNIVERSITY,BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT EDUCATION),21.858,22.358,"HAG(311)/GEO(
312)/CRE(313)/I
RE(314)/HRE(31
5)/SEE(316)/EN
G(101)/KIS(102)/
MAT
A(121)/MAT
B(122)/HSC(441)
/ARD(442)/CMP(
451)/FRE(501)/G
ER(502)/ARB(50
3)/KSL(504)/MU
C(511)/ACC(561)
/COM(562)/BST(
565):C+","HAG(311)/GEO(
312)/CRE(313)/I
RE(314)/HRE(31
5)/SEE(316)/EN
G(101)/KIS(102)/
MAT
A(121)/MAT
B(122)/HSC(441)
/ARD(442)/CMP(
451)/FRE(501)/G
ER(502)/ARB(50
3)/KSL(504)/MU
C(511)/ACC(561)
/COM(562)/BST(
565):C+",,
1,1229732,MASENO UNIVERSITY,"BACHELOR OF SCIENCE (PUBLIC HEALTH, WITH IT)",33.436,34.339,BIO(231):C+,CHE(233):C+,"MAT
A(121)/PHY(232)
:C+","ENG(101)/KIS(10
2):C+"
2,1053732,JARAMOGI OGINGA ODINGA UNIVERSITY OF SCIENCE AND TECHNOLO,BGAYCHELOR OF SCIENCE (PUBLIC HEALTH),25.558,25.063,BIO(231):C+,CHE(233):C+,"MAT
A(121)/PHY(232)
:C+","ENG(101)/KIS(10
2):C+"
3,1118732,UNIVERSITY OF KABIANGA,BACHELOR OF SCIENCE (PUBLIC HEALTH),29.664,30.613,BIO(231):C+,CHE(233):C+,"MAT
A(121)/PHY(232)
:C+","ENG(101)/KIS(10
2):C+"
4,1166732,SOUTH EASTERN KENYA UNIVERSITY,BACHELOR OF SCIENCE (PUBLIC HEALTH),29.179,27.342,BIO(231):C+,CHE(233):C+,"MAT
A(121)/PHY(232)
:C+","ENG(101)/KIS(10
2):C+"
